Id,Id2,Geography,pop,moe
1400000US42079217400,42079217400,"Census Tract 2174, Luzerne County, Pennsylvania",1834,394
1400000US42079217500,42079217500,"Census Tract 2175, Luzerne County, Pennsylvania",2637,513
1400000US42079217600,42079217600,"Census Tract 2176, Luzerne County, Pennsylvania",3208,415
1400000US42079217700,42079217700,"Census Tract 2177, Luzerne County, Pennsylvania",4652,430
1400000US42079217800,42079217800,"Census Tract 2178, Luzerne County, Pennsylvania",3238,399
1400000US42079217900,42079217900,"Census Tract 2179, Luzerne County, Pennsylvania",4565,21
1400000US42079218000,42079218000,"Census Tract 2180, Luzerne County, Pennsylvania",4183,267
1400000US42079980100,42079980100,"Census Tract 9801, Luzerne County, Pennsylvania",0,10
1400000US42081000100,42081000100,"Census Tract 1, Lycoming County, Pennsylvania",3568,250
1400000US42081000200,42081000200,"Census Tract 2, Lycoming County, Pennsylvania",2264,258
1400000US42081000300,42081000300,"Census Tract 3, Lycoming County, Pennsylvania",5523,494
1400000US42081000400,42081000400,"Census Tract 4, Lycoming County, Pennsylvania",4339,511
1400000US42081000500,42081000500,"Census Tract 5, Lycoming County, Pennsylvania",3021,257
1400000US42081000600,42081000600,"Census Tract 6, Lycoming County, Pennsylvania",2438,259
1400000US42081000800,42081000800,"Census Tract 8, Lycoming County, Pennsylvania",2142,216
1400000US42081000900,42081000900,"Census Tract 9, Lycoming County, Pennsylvania",2937,224
1400000US42081001000,42081001000,"Census Tract 10, Lycoming County, Pennsylvania",3145,260
1400000US42081010100,42081010100,"Census Tract 101, Lycoming County, Pennsylvania",2417,156
1400000US42081010200,42081010200,"Census Tract 102, Lycoming County, Pennsylvania",1072,109
1400000US42081010300,42081010300,"Census Tract 103, Lycoming County, Pennsylvania",3231,133
1400000US42081010400,42081010400,"Census Tract 104, Lycoming County, Pennsylvania",5309,233
1400000US42081010500,42081010500,"Census Tract 105, Lycoming County, Pennsylvania",5732,224
1400000US42081010600,42081010600,"Census Tract 106, Lycoming County, Pennsylvania",4396,160
1400000US42081010700,42081010700,"Census Tract 107, Lycoming County, Pennsylvania",5939,280
1400000US42081010800,42081010800,"Census Tract 108, Lycoming County, Pennsylvania",7206,335
1400000US42081010900,42081010900,"Census Tract 109, Lycoming County, Pennsylvania",2804,18
1400000US42081011000,42081011000,"Census Tract 110, Lycoming County, Pennsylvania",4616,23
1400000US42081011100,42081011100,"Census Tract 111, Lycoming County, Pennsylvania",5687,229
1400000US42081011200,42081011200,"Census Tract 112, Lycoming County, Pennsylvania",5457,231
1400000US42081011301,42081011301,"Census Tract 113.01, Lycoming County, Pennsylvania",2147,172
1400000US42081011302,42081011302,"Census Tract 113.02, Lycoming County, Pennsylvania",5016,17
1400000US42081011400,42081011400,"Census Tract 114, Lycoming County, Pennsylvania",1665,108
1400000US42081011601,42081011601,"Census Tract 116.01, Lycoming County, Pennsylvania",1243,63
1400000US42081011602,42081011602,"Census Tract 116.02, Lycoming County, Pennsylvania",6370,19
1400000US42081011700,42081011700,"Census Tract 117, Lycoming County, Pennsylvania",7596,247
1400000US42081011800,42081011800,"Census Tract 118, Lycoming County, Pennsylvania",3167,132
1400000US42081011900,42081011900,"Census Tract 119, Lycoming County, Pennsylvania",6229,251
1400000US42083420100,42083420100,"Census Tract 4201, McKean County, Pennsylvania",3478,215
1400000US42083420200,42083420200,"Census Tract 4202, McKean County, Pennsylvania",3216,203
1400000US42083420300,42083420300,"Census Tract 4203, McKean County, Pennsylvania",2749,201
1400000US42083420400,42083420400,"Census Tract 4204, McKean County, Pennsylvania",2700,201
1400000US42083420500,42083420500,"Census Tract 4205, McKean County, Pennsylvania",3279,243
1400000US42083420600,42083420600,"Census Tract 4206, McKean County, Pennsylvania",5481,247
1400000US42083420700,42083420700,"Census Tract 4207, McKean County, Pennsylvania",4356,180
1400000US42083420800,42083420800,"Census Tract 4208, McKean County, Pennsylvania",3934,158
1400000US42083420900,42083420900,"Census Tract 4209, McKean County, Pennsylvania",2159,169
1400000US42083421000,42083421000,"Census Tract 4210, McKean County, Pennsylvania",5758,327
1400000US42083421100,42083421100,"Census Tract 4211, McKean County, Pennsylvania",3555,232
1400000US42083421200,42083421200,"Census Tract 4212, McKean County, Pennsylvania",2359,172
1400000US42085030100,42085030100,"Census Tract 301, Mercer County, Pennsylvania",2147,204
1400000US42085030300,42085030300,"Census Tract 303, Mercer County, Pennsylvania",3704,256
1400000US42085030400,42085030400,"Census Tract 304, Mercer County, Pennsylvania",2566,174
1400000US42085030500,42085030500,"Census Tract 305, Mercer County, Pennsylvania",2384,179
1400000US42085030900,42085030900,"Census Tract 309, Mercer County, Pennsylvania",3281,205
1400000US42085031100,42085031100,"Census Tract 311, Mercer County, Pennsylvania",1726,151
1400000US42085031200,42085031200,"Census Tract 312, Mercer County, Pennsylvania",5334,211
1400000US42085031300,42085031300,"Census Tract 313, Mercer County, Pennsylvania",2632,170
1400000US42085031400,42085031400,"Census Tract 314, Mercer County, Pennsylvania",5552,304
1400000US42085031700,42085031700,"Census Tract 317, Mercer County, Pennsylvania",2488,198
1400000US42085031800,42085031800,"Census Tract 318, Mercer County, Pennsylvania",4920,220
1400000US42085031900,42085031900,"Census Tract 319, Mercer County, Pennsylvania",4742,160
1400000US42085032000,42085032000,"Census Tract 320, Mercer County, Pennsylvania",5426,252
1400000US42085032100,42085032100,"Census Tract 321, Mercer County, Pennsylvania",3163,202
1400000US42085032200,42085032200,"Census Tract 322, Mercer County, Pennsylvania",2756,200
1400000US42085032300,42085032300,"Census Tract 323, Mercer County, Pennsylvania",3298,121
1400000US42085032400,42085032400,"Census Tract 324, Mercer County, Pennsylvania",5927,334
1400000US42085032501,42085032501,"Census Tract 325.01, Mercer County, Pennsylvania",6067,229
1400000US42085032502,42085032502,"Census Tract 325.02, Mercer County, Pennsylvania",2218,113
1400000US42085032601,42085032601,"Census Tract 326.01, Mercer County, Pennsylvania",5662,284
1400000US42085032602,42085032602,"Census Tract 326.02, Mercer County, Pennsylvania",4922,253
1400000US42085032701,42085032701,"Census Tract 327.01, Mercer County, Pennsylvania",4749,163
1400000US42085032702,42085032702,"Census Tract 327.02, Mercer County, Pennsylvania",2657,24
1400000US42085032800,42085032800,"Census Tract 328, Mercer County, Pennsylvania",5999,191
1400000US42085032900,42085032900,"Census Tract 329, Mercer County, Pennsylvania",3074,291
1400000US42085033000,42085033000,"Census Tract 330, Mercer County, Pennsylvania",5168,290
1400000US42085033100,42085033100,"Census Tract 331, Mercer County, Pennsylvania",4840,197
1400000US42085033200,42085033200,"Census Tract 332, Mercer County, Pennsylvania",3044,320
1400000US42085033300,42085033300,"Census Tract 333, Mercer County, Pennsylvania",2848,260
1400000US42085033400,42085033400,"Census Tract 334, Mercer County, Pennsylvania",2445,258
1400000US42087960100,42087960100,"Census Tract 9601, Mifflin County, Pennsylvania",3860,28
1400000US42087960200,42087960200,"Census Tract 9602, Mifflin County, Pennsylvania",4076,19
1400000US42087960300,42087960300,"Census Tract 9603, Mifflin County, Pennsylvania",5291,223
1400000US42087960400,42087960400,"Census Tract 9604, Mifflin County, Pennsylvania",3112,111
1400000US42087960500,42087960500,"Census Tract 9605, Mifflin County, Pennsylvania",3670,214
1400000US42087960600,42087960600,"Census Tract 9606, Mifflin County, Pennsylvania",5895,221
1400000US42087960700,42087960700,"Census Tract 9607, Mifflin County, Pennsylvania",2279,178
1400000US42087960800,42087960800,"Census Tract 9608, Mifflin County, Pennsylvania",3875,217
1400000US42087960900,42087960900,"Census Tract 9609, Mifflin County, Pennsylvania",2187,203
1400000US42087961000,42087961000,"Census Tract 9610, Mifflin County, Pennsylvania",1995,141
1400000US42087961100,42087961100,"Census Tract 9611, Mifflin County, Pennsylvania",7338,22
1400000US42087961200,42087961200,"Census Tract 9612, Mifflin County, Pennsylvania",3127,18
1400000US42089300101,42089300101,"Census Tract 3001.01, Monroe County, Pennsylvania",3556,25
1400000US42089300102,42089300102,"Census Tract 3001.02, Monroe County, Pennsylvania",6796,603
1400000US42089300201,42089300201,"Census Tract 3002.01, Monroe County, Pennsylvania",4159,19
1400000US42089300202,42089300202,"Census Tract 3002.02, Monroe County, Pennsylvania",6276,28
1400000US42089300301,42089300301,"Census Tract 3003.01, Monroe County, Pennsylvania",3273,475
1400000US42089300304,42089300304,"Census Tract 3003.04, Monroe County, Pennsylvania",6758,21
1400000US42089300305,42089300305,"Census Tract 3003.05, Monroe County, Pennsylvania",6802,774
1400000US42089300307,42089300307,"Census Tract 3003.07, Monroe County, Pennsylvania",7383,815
1400000US42089300308,42089300308,"Census Tract 3003.08, Monroe County, Pennsylvania",2992,457
1400000US42089300309,42089300309,"Census Tract 3003.09, Monroe County, Pennsylvania",4536,534
1400000US42089300311,42089300311,"Census Tract 3003.11, Monroe County, Pennsylvania",2118,497
1400000US42089300312,42089300312,"Census Tract 3003.12, Monroe County, Pennsylvania",1850,481
1400000US42089300401,42089300401,"Census Tract 3004.01, Monroe County, Pennsylvania",4616,427
1400000US42089300402,42089300402,"Census Tract 3004.02, Monroe County, Pennsylvania",6340,430
1400000US42089300403,42089300403,"Census Tract 3004.03, Monroe County, Pennsylvania",6946,20
1400000US42089300501,42089300501,"Census Tract 3005.01, Monroe County, Pennsylvania",2712,363
1400000US42089300502,42089300502,"Census Tract 3005.02, Monroe County, Pennsylvania",5336,345
1400000US42089300600,42089300600,"Census Tract 3006, Monroe County, Pennsylvania",4560,413
1400000US42089300700,42089300700,"Census Tract 3007, Monroe County, Pennsylvania",5213,412
1400000US42089300800,42089300800,"Census Tract 3008, Monroe County, Pennsylvania",5528,26
1400000US42089300900,42089300900,"Census Tract 3009, Monroe County, Pennsylvania",5362,505
1400000US42089301001,42089301001,"Census Tract 3010.01, Monroe County, Pennsylvania",11771,583
1400000US42089301002,42089301002,"Census Tract 3010.02, Monroe County, Pennsylvania",1880,218
1400000US42089301101,42089301101,"Census Tract 3011.01, Monroe County, Pennsylvania",5729,348
1400000US42089301102,42089301102,"Census Tract 3011.02, Monroe County, Pennsylvania",3229,343
1400000US42089301202,42089301202,"Census Tract 3012.02, Monroe County, Pennsylvania",4368,470
1400000US42089301203,42089301203,"Census Tract 3012.03, Monroe County, Pennsylvania",5870,25
1400000US42089301204,42089301204,"Census Tract 3012.04, Monroe County, Pennsylvania",4158,547
1400000US42089301205,42089301205,"Census Tract 3012.05, Monroe County, Pennsylvania",8450,656
1400000US42089301301,42089301301,"Census Tract 3013.01, Monroe County, Pennsylvania",7775,31
1400000US42089301302,42089301302,"Census Tract 3013.02, Monroe County, Pennsylvania",2912,159
1400000US42089301401,42089301401,"Census Tract 3014.01, Monroe County, Pennsylvania",4152,523
1400000US42089301402,42089301402,"Census Tract 3014.02, Monroe County, Pennsylvania",4936,606
1400000US42091200103,42091200103,"Census Tract 2001.03, Montgomery County, Pennsylvania",4168,170
1400000US42091200104,42091200104,"Census Tract 2001.04, Montgomery County, Pennsylvania",4131,213
1400000US42091200105,42091200105,"Census Tract 2001.05, Montgomery County, Pennsylvania",2962,181
1400000US42091200106,42091200106,"Census Tract 2001.06, Montgomery County, Pennsylvania",1872,148
1400000US42091200200,42091200200,"Census Tract 2002, Montgomery County, Pennsylvania",1348,132
1400000US42091200301,42091200301,"Census Tract 2003.01, Montgomery County, Pennsylvania",5547,411
1400000US42091200305,42091200305,"Census Tract 2003.05, Montgomery County, Pennsylvania",2271,201
1400000US42091200306,42091200306,"Census Tract 2003.06, Montgomery County, Pennsylvania",3515,191
1400000US42091200307,42091200307,"Census Tract 2003.07, Montgomery County, Pennsylvania",3257,306
1400000US42091200308,42091200308,"Census Tract 2003.08, Montgomery County, Pennsylvania",3933,239
1400000US42091200309,42091200309,"Census Tract 2003.09, Montgomery County, Pennsylvania",2814,205
1400000US42091200310,42091200310,"Census Tract 2003.10, Montgomery County, Pennsylvania",2830,226
1400000US42091200401,42091200401,"Census Tract 2004.01, Montgomery County, Pennsylvania",3003,189
1400000US42091200402,42091200402,"Census Tract 2004.02, Montgomery County, Pennsylvania",4400,194
1400000US42091200501,42091200501,"Census Tract 2005.01, Montgomery County, Pennsylvania",4027,204
1400000US42091200502,42091200502,"Census Tract 2005.02, Montgomery County, Pennsylvania",5210,408
1400000US42091200505,42091200505,"Census Tract 2005.05, Montgomery County, Pennsylvania",6959,450
1400000US42091200506,42091200506,"Census Tract 2005.06, Montgomery County, Pennsylvania",4337,189
1400000US42091200507,42091200507,"Census Tract 2005.07, Montgomery County, Pennsylvania",5820,349
1400000US42091200602,42091200602,"Census Tract 2006.02, Montgomery County, Pennsylvania",8575,421
1400000US42091200603,42091200603,"Census Tract 2006.03, Montgomery County, Pennsylvania",3531,220
1400000US42091200605,42091200605,"Census Tract 2006.05, Montgomery County, Pennsylvania",5590,349
1400000US42091200606,42091200606,"Census Tract 2006.06, Montgomery County, Pennsylvania",3093,204
1400000US42091200607,42091200607,"Census Tract 2006.07, Montgomery County, Pennsylvania",4608,170
1400000US42091200703,42091200703,"Census Tract 2007.03, Montgomery County, Pennsylvania",4142,263
1400000US42091200704,42091200704,"Census Tract 2007.04, Montgomery County, Pennsylvania",3676,281
1400000US42091200707,42091200707,"Census Tract 2007.07, Montgomery County, Pennsylvania",4199,335
1400000US42091200708,42091200708,"Census Tract 2007.08, Montgomery County, Pennsylvania",5443,305
1400000US42091200800,42091200800,"Census Tract 2008, Montgomery County, Pennsylvania",3299,19
1400000US42091200901,42091200901,"Census Tract 2009.01, Montgomery County, Pennsylvania",4182,296
1400000US42091200902,42091200902,"Census Tract 2009.02, Montgomery County, Pennsylvania",1160,118
1400000US42091200903,42091200903,"Census Tract 2009.03, Montgomery County, Pennsylvania",4540,290
1400000US42091200906,42091200906,"Census Tract 2009.06, Montgomery County, Pennsylvania",1724,229
1400000US42091200907,42091200907,"Census Tract 2009.07, Montgomery County, Pennsylvania",2630,222
1400000US42091200908,42091200908,"Census Tract 2009.08, Montgomery County, Pennsylvania",2146,125
1400000US42091201003,42091201003,"Census Tract 2010.03, Montgomery County, Pennsylvania",5224,261
1400000US42091201004,42091201004,"Census Tract 2010.04, Montgomery County, Pennsylvania",5048,221
1400000US42091201005,42091201005,"Census Tract 2010.05, Montgomery County, Pennsylvania",3213,145
1400000US42091201006,42091201006,"Census Tract 2010.06, Montgomery County, Pennsylvania",2299,141
1400000US42091201100,42091201100,"Census Tract 2011, Montgomery County, Pennsylvania",3227,32
1400000US42091201201,42091201201,"Census Tract 2012.01, Montgomery County, Pennsylvania",5870,302
